colorˆdirector_nameˆnum_critic_for_reviewsˆdurationˆdirector_facebook_likesˆactor_3_facebook_likesˆactor_2_nameˆactor_1_facebook_likesˆgrossˆgenresˆactor_1_nameˆmovie_titleˆnum_voted_usersˆcast_total_facebook_likesˆactor_3_nameˆfacenumber_in_posterˆplot_keywordsˆmovie_imdb_linkˆnum_user_for_reviewsˆlanguageˆcountryˆcontent_ratingˆbudgetˆtitle_yearˆactor_2_facebook_likesˆimdb_scoreˆaspect_ratioˆmovie_facebook_likes
ColorˆJames Cameronˆ723ˆ178ˆ0ˆ855ˆJoel David Mooreˆ1000ˆ760505847ˆAction}Adventure}Fantasy}Sci-FiˆCCH PounderˆAvatar ˆ886204ˆ4834ˆWes Studiˆ0ˆavatar}future}marine}native}paraplegicˆhttp://www.imdb.com/title/tt0499549/?ref_=fn_tt_tt_1ˆ3054ˆEnglishˆUSAˆPG-13ˆ237000000ˆ2009ˆ936ˆ7.9ˆ1.78ˆ33000
ColorˆGore Verbinskiˆ302ˆ169ˆ563ˆ1000ˆOrlando Bloomˆ40000ˆ309404152ˆAction}Adventure}FantasyˆJohnny DeppˆPirates of the Caribbean: At World's End ˆ471220ˆ48350ˆJack Davenportˆ0ˆgoddess}marriage ceremony}marriage proposal}pirate}singaporeˆhttp://www.imdb.com/title/tt0449088/?ref_=fn_tt_tt_1ˆ1238ˆEnglishˆUSAˆPG-13ˆ300000000ˆ2007ˆ5000ˆ7.1ˆ2.35ˆ0
ColorˆSam Mendesˆ602ˆ148ˆ0ˆ161ˆRory Kinnearˆ11000ˆ200074175ˆAction}Adventure}ThrillerˆChristoph WaltzˆSpectre ˆ275868ˆ11700ˆStephanie Sigmanˆ1ˆbomb}espionage}sequel}spy}terroristˆhttp://www.imdb.com/title/tt2379713/?ref_=fn_tt_tt_1ˆ994ˆEnglishˆUKˆPG-13ˆ245000000ˆ2015ˆ393ˆ6.8ˆ2.35ˆ85000
ColorˆChristopher Nolanˆ813ˆ164ˆ22000ˆ23000ˆChristian Baleˆ27000ˆ448130642ˆAction}ThrillerˆTom HardyˆThe Dark Knight Rises ˆ1144337ˆ106759ˆJoseph Gordon-Levittˆ0ˆdeception}imprisonment}lawlessness}police officer}terrorist plotˆhttp://www.imdb.com/title/tt1345836/?ref_=fn_tt_tt_1ˆ2701ˆEnglishˆUSAˆPG-13ˆ250000000ˆ2012ˆ23000ˆ8.5ˆ2.35ˆ164000
ˆDoug Walkerˆˆˆ131ˆˆRob Walkerˆ131ˆˆDocumentaryˆDoug WalkerˆStar Wars: Episode VII - The Force Awakens             ˆ8ˆ143ˆˆ0ˆˆhttp://www.imdb.com/title/tt5289954/?ref_=fn_tt_tt_1ˆˆˆˆˆˆˆ12ˆ7.1ˆˆ0
ColorˆAndrew Stantonˆ462ˆ132ˆ475ˆ530ˆSamantha Mortonˆ640ˆ73058679ˆAction}Adventure}Sci-FiˆDaryl SabaraˆJohn Carter ˆ212204ˆ1873ˆPolly Walkerˆ1ˆalien}american civil war}male nipple}mars}princessˆhttp://www.imdb.com/title/tt0401729/?ref_=fn_tt_tt_1ˆ738ˆEnglishˆUSAˆPG-13ˆ263700000ˆ2012ˆ632ˆ6.6ˆ2.35ˆ24000
ColorˆSam Raimiˆ392ˆ156ˆ0ˆ4000ˆJames Francoˆ24000ˆ336530303ˆAction}Adventure}RomanceˆJ.K. SimmonsˆSpider-Man 3 ˆ383056ˆ46055ˆKirsten Dunstˆ0ˆsandman}spider man}symbiote}venom}villainˆhttp://www.imdb.com/title/tt0413300/?ref_=fn_tt_tt_1ˆ1902ˆEnglishˆUSAˆPG-13ˆ258000000ˆ2007ˆ11000ˆ6.2ˆ2.35ˆ0
ColorˆNathan Grenoˆ324ˆ100ˆ15ˆ284ˆDonna Murphyˆ799ˆ200807262ˆAdventure}Animation}Comedy}Family}Fantasy}Musical}RomanceˆBrad GarrettˆTangled ˆ294810ˆ2036ˆM.C. Gaineyˆ1ˆ17th century}based on fairy tale}disney}flower}towerˆhttp://www.imdb.com/title/tt0398286/?ref_=fn_tt_tt_1ˆ387ˆEnglishˆUSAˆPGˆ260000000ˆ2010ˆ553ˆ7.8ˆ1.85ˆ29000
ColorˆJoss Whedonˆ635ˆ141ˆ0ˆ19000ˆRobert Downey Jr.ˆ26000ˆ458991599ˆAction}Adventure}Sci-FiˆChris HemsworthˆAvengers: Age of Ultron ˆ462669ˆ92000ˆScarlett Johanssonˆ4ˆartificial intelligence}based on comic book}captain america}marvel cinematic universe}superheroˆhttp://www.imdb.com/title/tt2395427/?ref_=fn_tt_tt_1ˆ1117ˆEnglishˆUSAˆPG-13ˆ250000000ˆ2015ˆ21000ˆ7.5ˆ2.35ˆ118000
